"","species","avgbrood","avgsire","pmult","mean.q","sd.q","q2.5","q97.5","mean.nsires","sd.nsires","nsires2.5","nsires97.5","mean.nmates","sd.nmates","nmates2.5","nmates97.5","mean.estM","sd.estM","estM2.5","estM97.5","mean.est.pmult","sd.est.pmult","est.pmult2.5","est.pmult97.5","mean.avgR","sd.avgR","avgR2.5","avgR97.5","mean.avgM","sd.avgM","avgM2.5","avgM97.5","pred_pmult","pred_pmult_lcl","pred_pmult_ucl","resid_pmult","resid_pmult_lcl","resid_pmult_ucl"
"21","Ethiopian wolf, Canis simensis",4.7,1.3,0.333,0.387516679852448,0.0207882223645858,0.347189923253519,0.42895983424563,1.75,0.88741233722016,1,4,5.72060833333333,3.54950758966658,2,15,4.52900465212206,2.31290812187409,2.36963606797686,10.0920302452304,0.782096011179979,0.00977442068143783,0.766471479267115,0.804146910520401,2.02431808132809,0.0727858709407594,1.88589973520864,2.1721463441335,3.3644034558621,0.181520361192509,3.03058677380522,3.74434830726064,0.788452715660286,0.775379561993769,0.806690212563393,0.455452715660286,0.442379561993769,0.473690212563393
"22","Eurasian badger, Meles meles",2,1.4,0.396,0.604595500398542,0.00766166488373496,0.58942665588138,0.619299505473958,1.40057471264368,0.651170240858945,1,3,3.56646454022989,1.86422213238548,2,8,2.3169207388854,1.07769521555346,1.61781627542354,5.00514216960241,0.618781341221928,0.000706975312602256,0.618037782439289,0.620610930405252,1.43331935518344,0.00786844810741142,1.41786317482849,1.44854007652587,2.31597001227937,0.0293809208092794,2.26061863060715,2.37518949323497,0.62291015026307,0.618881806134894,0.632377392105415,0.226910150263069,0.222881806134894,0.236377392105415
"23","Gray fox, Urocyon cinereoargenteus",3.3,1.1,0.143,0.38987829190375,0.0305434084786314,0.330826613355934,0.45115478458872,1.42857142857143,0.688091610282314,1,4,4.80141285714286,3.03473143369961,2,13,3.68699863749824,1.80553230232949,2.24928339891434,9.44338411180903,0.734895692088581,0.013474591141555,0.723755762111871,0.771594359666011,1.60115582357849,0.0610671991358647,1.48661878895233,1.72735330020468,2.83898895087365,0.226023878105779,2.43818759711093,3.32500456628133,0.743707534736787,0.732428739234477,0.762867538598875,0.600707534736787,0.589428739234477,0.619867538598875
"24","Gray mouse lemur, Microcebus murinus",2,1.7,0.654,0.628230039577591,0.019228384146266,0.590352689349232,0.665610561428869,1.53461538461538,0.781242901684704,1,3,3.78859,2.0538745120588,2,9,2.44505652494944,1.24757989417744,1.51175060656164,4.99271934636535,0.619456084800472,0.00189666061971908,0.618035545901749,0.624909004961595,1.45825690143751,0.0204450827238781,1.41879460549379,1.49881282196319,2.70855885721217,0.0831923881793615,2.55404601217271,2.87963454841649,0.62291015026307,0.618881806134894,0.632377392105415,-0.0310898497369305,-0.0351181938651056,-0.0216226078945849
"25","Guadeloupe racoon, Procyon lotor",4,1.9,0.875,0.448124670033344,0.0271432639710279,0.393974034229039,0.501605593347383,1.8875,0.921870279543719,1,4,5.55197875,3.17229936936956,2,13,4.22763392785677,2.08484556345188,2.04001820615572,9.15872648665687,0.771607881444113,0.0130804370659745,0.750475234639879,0.80102997802635,1.97709496738764,0.0799152273552182,1.82160389909733,2.13836155383495,4.25563150353794,0.260815055700908,3.78783656569985,4.8226528525658,0.772681191062629,0.760906773823447,0.790213524228146,-0.102318808937371,-0.114093226176553,-0.0847864757718544
"26","Honey possum, Tarsipes rostratus",2.4,2,1,0.586345087397909,0.0428557407053991,0.503332805845361,0.670037434433734,1.48,0.727736943683718,1,3,3.815784,2.08752034261378,2,9,2.53785478516769,1.26556858972572,1.50921708250242,5.48514547525498,0.676710286435555,0.0118618013128968,0.666351409950823,0.70926993745969,1.60131432724061,0.0626614862768787,1.48484467929568,1.72889450810091,3.42953349346985,0.255573219183339,2.98490785343025,3.97351410089689,0.67184356486874,0.664587514408272,0.68706713761398,-0.32815643513126,-0.335412485591728,-0.31293286238602
"27","House mouse, Mus musculus",5.6,1.2,0.203,0.343339925571418,0.00283390578997535,0.337859458542247,0.348984927705369,1.67128027681661,0.851564060547401,1,4,5.98340569204153,3.88892760517353,2,16,4.86804484796248,2.48081513240748,2.87280828551547,11.6300301761755,0.774928590338638,0.0230493859851254,0.751154870107827,0.800509921514741,1.91867841099164,0.205816558458057,1.70071469192579,2.14426801948384,3.78659306289752,0.292966324163225,3.4482643656746,4.13364831363758,0.802835534585752,0.788316328891303,0.821183321991972,0.599835534585752,0.585316328891303,0.618183321991972
"28","House mouse, Mus musculus",4.1,1.4,0.336,0.343339925571418,0.00283390578997535,0.337859458542247,0.348984927705369,1.67128027681661,0.851564060547401,1,4,5.98340569204153,3.88892760517353,2,16,4.86804484796248,2.48081513240748,2.87280828551547,11.6300301761755,0.774928590338638,0.0230493859851254,0.751154870107827,0.800509921514741,1.91867841099164,0.205816558458057,1.70071469192579,2.14426801948384,3.78659306289752,0.292966324163225,3.4482643656746,4.13364831363758,0.775814265082832,0.763938768337059,0.793369590016638,0.439814265082832,0.427938768337059,0.457369590016638
"29","Large treeshrew, Tupaia tana",2,1.3,0.333,0.642960911306321,0.0342214941354988,0.574967338728257,0.707423906528891,1.41111111111111,0.612725481690352,1,3,3.47836222222222,1.71176372852051,2,8,2.20101610468337,0.964461908554429,1.42543345412569,4.71466987681791,0.62330401351611,0.0065535436091313,0.618040810971253,0.641329758816553,1.47473313389477,0.0371528740072431,1.40347660398304,1.54729768731999,2.02770774998389,0.109526385688374,1.83765347516142,2.26099799494989,0.62291015026307,0.618881806134894,0.632377392105415,0.289910150263069,0.285881806134894,0.299377392105415
"30","Mouflon, Ovis aries",2,1.7,0.738,0.637008435141025,0.0110060995927829,0.615534820092711,0.658750037392377,1.505,0.738224266819954,1,3,3.6958395,1.94558895026781,2,9,2.36331168201017,1.16013127012611,1.5238423141285,4.81670433646747,0.619473651737579,0.00134311610682433,0.618040573107438,0.622946190060849,1.46745621520796,0.0118538458332098,1.4446011564844,1.49114636031341,2.66952150127395,0.0461484941108084,2.5806450148749,2.76182588626213,0.62291015026307,0.618881806134894,0.632377392105415,-0.11508984973693,-0.119118193865106,-0.105622607894585
"31","Natal multimammate mouse, Mastomys natalensis",9.9,1.9,0.67,0.226754741614568,0.00712554013096516,0.213047914691906,0.240709891906439,2.19444444444445,1.18132344385604,1,5,10.5624733333333,7.53751632228918,2,30,9.68718307109325,5.2263314054051,4.22059852816638,22.4800317672938,0.83820758783367,0.00595950907412222,0.82710545168857,0.850186426241516,2.43618151398584,0.0576450827185287,2.32621326811631,2.54997243600934,8.38738382357947,0.263986314913465,7.89331915257859,8.91818163833833,0.829533411034092,0.82255219173845,0.840235029046512,0.159533411034092,0.15255219173845,0.170235029046512
"32","North American Beaver, Castor canadensis",3.7,1.6,0.556,0.487189760059791,0.027425308320721,0.43271817253745,0.540773160715517,1.71111111111111,0.933862802788399,1,4,4.82484333333333,2.90428755134277,2,12,3.52346032807358,1.93650799254713,1.87403149588817,8.43622977998528,0.769137492358308,0.014258624203043,0.744985675012566,0.800215929107982,1.97020075676654,0.0748616304948001,1.82510680527862,2.11993655678214,3.29466420287399,0.187571867633667,2.95872672026474,3.6975567506777,0.761388350630762,0.749809539066288,0.779001026423171,0.205388350630762,0.193809539066288,0.223001026423171
"33","Prairie vole, Microtus ochrogaster",4.8,1.6,0.556,0.360464992757967,0.0225841834055123,0.317467350653053,0.405448943558807,1.77777777777778,0.963533130348724,1,4,6.10607,3.98797513972187,2,17,4.95135613781416,2.70689676023266,2.51498068922763,12.1287041951893,0.775670635324042,0.008279269019215,0.765525973184218,0.795764588178002,1.96065210448379,0.0788883435203503,1.81383869843325,2.12099790257591,4.45622052403275,0.280579143560428,3.94624286381124,5.03988834452578,0.790368380940986,0.777065462441148,0.80871040320922,0.234368380940986,0.221065462441148,0.25271040320922
"34","Pronghorn, Antilocapra smericana",2,1.4,0.44,0.573570933936676,0.0202495885430887,0.534166304801071,0.613132100340179,1.396,0.612522775146899,1,3,3.669456,1.89935328653759,2,9,2.43691821532241,1.07339197755174,1.64030075053255,5.27505353992266,0.625803477189381,0.0063040879797731,0.618172520585983,0.6415521517808,1.40238541346428,0.0199230833881466,1.36441126072302,1.44209841506304,2.44390078900529,0.086556771458248,2.28335785914274,2.62090661245566,0.62291015026307,0.618881806134894,0.632377392105415,0.18291015026307,0.178881806134894,0.192377392105415
"35","Red fox, Vulpes vulpes",3.8,1.8,0.5,0.488833792224212,0.0228569270066167,0.44443048898799,0.532887479781261,1.91666666666667,0.89053703821668,1,4,5.32736583333333,2.85082313560366,2,12,3.92953073544449,1.83714035714165,1.91266642725724,8.3503453921061,0.77769572722532,0.0127822945184987,0.755193653669628,0.804260799444668,2.01576533055557,0.0652070434902974,1.89151848580942,2.14381991810375,3.69034190806961,0.17382044199597,3.37782377761973,4.05012717435003,0.76546715333685,0.753801413374798,0.78302164808311,0.26546715333685,0.253801413374798,0.28302164808311
"36","Red squirrel, Tamiasciurus hudsonicus",3,2,0.727,0.574930336645203,0.0131265543200166,0.548607091878645,0.600148000493156,1.83636363636363,1.02271728788517,1,4.02499999944121,4.66110590909091,2.69038586016031,2,11,3.19573239481259,1.78175330733383,1.67731424500792,7.57872598167864,0.745899349144286,0.00736154469264403,0.73197753371434,0.760777850235974,1.8685081156879,0.0282468141713555,1.81252622487315,1.92340535568226,3.48050062801371,0.0796886371049197,3.33251131158768,3.64559632861355,0.72545934586151,0.714877885920786,0.744960516290689,-0.00154065413848992,-0.0121221140792137,0.0179605162906892
"37","Red-backed vole, Myodes rutilus",4.3,1.2,0.232,0.356675607566099,0.00489545483757022,0.347121626241478,0.366213774100422,1.55348837209302,0.768371547797351,1,3,5.47078134883721,3.51794151748824,2,15,4.35628643307015,2.1556977125078,2.73904370669038,8.65644059756024,0.755759793182062,0.000447906784076774,0.755238806618358,0.756872026067854,1.80452271743862,0.0143433966715238,1.77666639446937,1.83260189774706,3.36503562794041,0.0462044627421952,3.27677461872583,3.45700155034493,0.780916168968239,0.768711411353696,0.798623209341997,0.548916168968239,0.536711411353696,0.566623209341997
"38","Richardson's ground squirrel, Urocitellus richardsonii",5.7,2.1,0.8,0.38744707404425,0.0164514972436361,0.355546764896258,0.420368635446656,2.24666666666666,1.29066778559439,1,5,7.08336933333333,4.51794413003736,2,18,5.80913761637997,3.34943832080213,2.42753386323775,13.4436440232159,0.830372559575213,0.0112972693906316,0.809107249677089,0.853483594692475,2.35312287910331,0.0764152951062069,2.20699850489365,2.5081262594849,5.42990608059255,0.231483344806013,4.99561533136905,5.90639602814354,0.804617291596327,0.79007764974043,0.822864677987751,0.00461729159632718,-0.00992235025957,0.0228646779877507
"39","Roe deer, Capreolus capreolus",2.1,1.2,0.155,0.589231602747515,0.0180020625923234,0.553276198200894,0.624374699553659,1.33636363636364,0.576466955070305,1,3,3.47415,1.77750199465118,2,8,2.27010268426727,0.982187350075532,1.60763373254032,5.09694983532003,0.633676959401053,0.00178863251704007,0.632442950891328,0.638824126796707,1.4635203968766,0.0201222286339302,1.42406802833557,1.50354044898886,2.03845955321959,0.0625467794951147,1.92192284715142,2.16889865121818,0.63613921553674,0.631222422383801,0.647276031777948,0.48113921553674,0.476222422383801,0.492276031777948
